id,issuer,ticker,yf_ticker,isin,asset_class,sector,exchange,exchange_code,country,url
1094,HOTELS DE PARIS,HDP.PA,HDP.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/HDP.PA
1095,TELEPERFORMANCE,TLPFY,TLPFY,None,STOCK,,PNK,PNK,France,https://finance.yahoo.com/quote/TLPFY
1096,EMEIS,OPA1.F,OPA1.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/OPA1.F
1097,SpareBank 1 Sør-Norge ASA,SB=F,SB=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/SB=F
1099,EQVA ASA,1H2.BE,1H2.BE,None,STOCK,,BER,BER,None,https://finance.yahoo.com/quote/1H2.BE
1100,DEEP VALUE DRILLER AS,9YG.F,9YG.F,None,STOCK,,FRA,FRA,Norway,https://finance.yahoo.com/quote/9YG.F
1101,"Shelf Drilling (North Sea),Ltd",QR7.SG,QR7.SG,None,STOCK,,STU,STU,None,https://finance.yahoo.com/quote/QR7.SG
1102,Hepsor,HPR1T.TL,HPR1T.TL,None,STOCK,,TAL,TAL,Estonia,https://finance.yahoo.com/quote/HPR1T.TL
1103,"Kinnevik, Investment AB",KINVBS.XC,KINVBS.XC,None,STOCK,,CXE,CXE,Sweden,https://finance.yahoo.com/quote/KINVBS.XC
1104,Rīgas kuģu būvētava,KULR,KULR,None,STOCK,,ASE,ASE,United States,https://finance.yahoo.com/quote/KULR
1105,Citadele banka,SXB=F,SXB=F,None,STOCK,,CME,CME,None,https://finance.yahoo.com/quote/SXB=F
1106,Telia Lietuva,ZWS.F,ZWS.F,None,STOCK,,FRA,FRA,Lithuania,https://finance.yahoo.com/quote/ZWS.F
1107,APF Holdings,EGG.RG,EGG.RG,None,STOCK,,RIS,RIS,Latvia,https://finance.yahoo.com/quote/EGG.RG
1108,VAN DE VELDE,VO4.F,VO4.F,None,STOCK,,FRA,FRA,Belgium,https://finance.yahoo.com/quote/VO4.F
1109,OPMOBILITY,EZM.DU,EZM.DU,None,STOCK,,DUS,DUS,None,https://finance.yahoo.com/quote/EZM.DU
1110,DIAGNOSTIC MEDICAL SYSTEMS,ALDMS.PA,ALDMS.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ALDMS.PA
1111,REXEL,RXLP.XD,RXLP.XD,None,STOCK,,DXE,DXE,None,https://finance.yahoo.com/quote/RXLP.XD
1112,FREELANCE.COM,9B4.F,9B4.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/9B4.F
1113,GBL,GOLD.AX,GOLD.AX,None,STOCK,,ASX,ASX,None,https://finance.yahoo.com/quote/GOLD.AX
1114,WALLIX,3WG.SG,3WG.SG,None,STOCK,,STU,STU,France,https://finance.yahoo.com/quote/3WG.SG
1115,TOTALENERGIES EP GABON,RZW.F,RZW.F,None,STOCK,,FRA,FRA,Gabon,https://finance.yahoo.com/quote/RZW.F
1116,EDENRED,EDNMY,EDNMY,None,STOCK,,OEM,OEM,France,https://finance.yahoo.com/quote/EDNMY
1339,Arise AB,A4W.F,A4W.F,None,STOCK,,FRA,FRA,Sweden,https://finance.yahoo.com/quote/A4W.F
1117,PATRIMOINE ET COMM,PAT.PA,PAT.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/PAT.PA
1118,Eik fasteignafélag hf.,DINO,DINO,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/DINO
1119,Citycon Treasury B.V.,ZB=F,ZB=F,None,STOCK,,CBT,CBT,None,https://finance.yahoo.com/quote/ZB=F
1120,GAZTRANSPORT & TECHNIGAZ,9TG0.F,9TG0.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/9TG0.F
1122,SpareBank 1 Nordmøre,SB=F,SB=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/SB=F
1123,TextMagic,MAGIC.RG,MAGIC.RG,None,STOCK,,RIS,RIS,None,https://finance.yahoo.com/quote/MAGIC.RG
1125,Coop Pank,CPA1T.TL,CPA1T.TL,None,STOCK,,TAL,TAL,Estonia,https://finance.yahoo.com/quote/CPA1T.TL
1126,Atsinaujinancios energetikos investicijos,AERG,AERG,None,STOCK,,OQB,OQB,United States,https://finance.yahoo.com/quote/AERG
1127,Landsbankinn hf.,DINO,DINO,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/DINO
1128,Arsenal Industrial,XAI=F,XAI=F,None,STOCK,,CME,CME,None,https://finance.yahoo.com/quote/XAI=F
1129,MAXIMA GRUPE,GGAL,GGAL,None,STOCK,,NCM,NCM,Argentina,https://finance.yahoo.com/quote/GGAL
1130,VALBIOTIS,8JD.MU,8JD.MU,None,STOCK,,MUN,MUN,None,https://finance.yahoo.com/quote/8JD.MU
1131,SPIE,S6P.F,S6P.F,None,STOCK,,FRA,FRA,Germany,https://finance.yahoo.com/quote/S6P.F
1132,VOYAGEURS DU MONDE,8Z4.F,8Z4.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/8Z4.F
1133,SPINEGUARD,ALSGD.PA,ALSGD.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ALSGD.PA
1134,IPSEN,IPSEY,IPSEY,None,STOCK,,PNK,PNK,France,https://finance.yahoo.com/quote/IPSEY
1135,ORAPI,O4P.F,O4P.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/O4P.F
1136,EXCLUSIVE NETWORKS,97K.F,97K.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/97K.F
1138,PLANISWARE,Z421.F,Z421.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/Z421.F
1139,SPARTOO,FR00140043Y1.SG,FR00140043Y1.SG,None,STOCK,,STU,STU,None,https://finance.yahoo.com/quote/FR00140043Y1.SG
1140,HERIGE,0O34.L,0O34.L,None,STOCK,,LSE,LSE,France,https://finance.yahoo.com/quote/0O34.L
1141,HERMES INTERNATIONAL,ISCIX,ISCIX,None,STOCK,,NAS,NAS,None,https://finance.yahoo.com/quote/ISCIX
1142,ELIOR GROUP,0QVP.IL,0QVP.IL,None,STOCK,,IOB,IOB,France,https://finance.yahoo.com/quote/0QVP.IL
1143,THEON INTERNATIONAL PLC,W8C.F,W8C.F,None,STOCK,,FRA,FRA,Cyprus,https://finance.yahoo.com/quote/W8C.F
1144,SUBSEA 7,SOCA.SG,SOCA.SG,None,STOCK,,STU,STU,None,https://finance.yahoo.com/quote/SOCA.SG
1145,Alma íbúðafélag hf.,ALK,ALK,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/ALK
1147,TECHSTEP,B1T0.F,B1T0.F,None,STOCK,,FRA,FRA,Norway,https://finance.yahoo.com/quote/B1T0.F
1148,DEUTSCHE TELEKOM,DTE.DE,DTE.DE,None,STOCK,,GER,GER,Germany,https://finance.yahoo.com/quote/DTE.DE
1149,VÅR ENERGI ASA,ASN=F,ASN=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/ASN=F
1150,FAGRON,4A5.F,4A5.F,None,STOCK,,FRA,FRA,Belgium,https://finance.yahoo.com/quote/4A5.F
1151,PHARMING GROUP,PHAR,PHAR,None,STOCK,,NGM,NGM,Netherlands,https://finance.yahoo.com/quote/PHAR
1152,MAGNORA,0MHQ.L,0MHQ.L,None,STOCK,,LSE,LSE,Norway,https://finance.yahoo.com/quote/0MHQ.L
1153,IKONISYS,FR00140048X2.SG,FR00140048X2.SG,None,STOCK,,STU,STU,None,https://finance.yahoo.com/quote/FR00140048X2.SG
1154,SpareBank 1 Gudbrandsdal,SB=F,SB=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/SB=F
1155,ISPD NETWORK,ALISP.PA,ALISP.PA,None,STOCK,,PAR,PAR,Spain,https://finance.yahoo.com/quote/ALISP.PA
1157,RENEWI,RWI.AS,RWI.AS,None,STOCK,,AMS,AMS,United Kingdom,https://finance.yahoo.com/quote/RWI.AS
1158,Klaveness Combination Carriers,36K.F,36K.F,None,STOCK,,FRA,FRA,Norway,https://finance.yahoo.com/quote/36K.F
1159,KBC,0P00000LMB.F,0P00000LMB.F,None,STOCK,,FRA,FRA,None,https://finance.yahoo.com/quote/0P00000LMB.F
1160,GETLINK SE,GRPTY,GRPTY,None,STOCK,,PNK,PNK,France,https://finance.yahoo.com/quote/GRPTY
1161,Vilkyskiu Pienine,UDW.F,UDW.F,None,STOCK,,FRA,FRA,Lithuania,https://finance.yahoo.com/quote/UDW.F
1162,Modera,EW.MX,EW.MX,None,STOCK,,MEX,MEX,None,https://finance.yahoo.com/quote/EW.MX
1163,Augstsprieguma tīkls,TKL.AX,TKL.AX,None,STOCK,,ASX,ASX,Australia,https://finance.yahoo.com/quote/TKL.AX
1164,First Camp Group AB,CADPGK=X,CADPGK=X,None,STOCK,,CCY,CCY,None,https://finance.yahoo.com/quote/CADPGK=X
1165,SIBS AB (publ),ABBV,ABBV,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/ABBV
1167,Ölgerðin Egill Skallagrímsson hf.,DINO,DINO,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/DINO
1168,DAMARTEX,6C3.SG,6C3.SG,None,STOCK,,STU,STU,France,https://finance.yahoo.com/quote/6C3.SG
1169,MYHOTELMATCH,MHM.PA,MHM.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/MHM.PA
1170,HUNYVERS,F6Q.F,F6Q.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/F6Q.F
1171,HORISONT ENERGI AS,9GJ.MU,9GJ.MU,None,STOCK,,MUN,MUN,None,https://finance.yahoo.com/quote/9GJ.MU
1172,ESKER,EKE.F,EKE.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/EKE.F
1173,WESTERN BULK CHARTERING AS,7EJ.BE,7EJ.BE,None,STOCK,,BER,BER,None,https://finance.yahoo.com/quote/7EJ.BE
1137,PHAXIAM THERAPEUTICS,PHXM.PA,PHXM.PA,,equity,,Euronext Growth Paris,PAR,France,https://finance.yahoo.com/quote/PHXM.PA/
1166,Lanson-BCC,ALLAN.PA,ALLAN.PA,,equity,,Euronext Growth Paris,PAR,France,https://finance.yahoo.com/quote/ALLAN.PA/
1146,SCOR SE,SCR.PA,SCR.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/SDRB.F
1174,GROUPE PAROT,ALPAR.PA,ALPAR.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ALPAR.PA
1175,NSC GROUPE,ALNSC.PA,ALNSC.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ALNSC.PA
1176,LARGO,SCOTILPM1.MX,SCOTILPM1.MX,None,STOCK,,MEX,MEX,None,https://finance.yahoo.com/quote/SCOTILPM1.MX
1177,Lánasjóður sveitarfélaga ohf.,GOHM-USD,GOHM-USD,None,STOCK,,CCC,CCC,None,https://finance.yahoo.com/quote/GOHM-USD
1178,Grenardi Group,DJT,DJT,None,STOCK,,NGM,NGM,United States,https://finance.yahoo.com/quote/DJT
1179,Pro Kapital Grupp,PKG1T.TL,PKG1T.TL,None,STOCK,,TAL,TAL,Estonia,https://finance.yahoo.com/quote/PKG1T.TL
1180,VIVORYON THERAPEUTICS N.V.,0R3M.L,0R3M.L,None,STOCK,,LSE,LSE,Germany,https://finance.yahoo.com/quote/0R3M.L
1181,GIGANTE SALMON AS,GIGA.OL,GIGA.OL,None,STOCK,,OSL,OSL,Norway,https://finance.yahoo.com/quote/GIGA.OL
1182,Cabonline Group AB (publ),DJT,DJT,None,STOCK,,NGM,NGM,United States,https://finance.yahoo.com/quote/DJT
1184,HUNTER GROUP,HUNTO.OL,HUNTO.OL,None,STOCK,,OSL,OSL,None,https://finance.yahoo.com/quote/HUNTO.OL
1185,TRD Campus Holding AS,CADUSD=X,CADUSD=X,None,STOCK,,CCY,CCY,None,https://finance.yahoo.com/quote/CADUSD=X
1186,TREASURE,IUGXX,IUGXX,None,STOCK,,NAS,NAS,None,https://finance.yahoo.com/quote/IUGXX
1187,LUMIBIRD,LBIRD.PA,LBIRD.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/LBIRD.PA
1188,ACTICOR BIOTECH,7V7.F,7V7.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/7V7.F
1189,NEOVACS,ALNEV.PA,ALNEV.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ALNEV.PA
1190,GROUPE PARTOUCHE,PZ21.SG,PZ21.SG,None,STOCK,,STU,STU,None,https://finance.yahoo.com/quote/PZ21.SG
1191,LLAMA GROUP,ALLAM.PA,ALLAM.PA,None,STOCK,,PAR,PAR,Belgium,https://finance.yahoo.com/quote/ALLAM.PA
1192,CYBERGUN,ALCYB.PA,ALCYB.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ALCYB.PA
1193,INTEROIL EXPLORATION AND PRODUCTION,1ZD0.F,1ZD0.F,None,STOCK,,FRA,FRA,Norway,https://finance.yahoo.com/quote/1ZD0.F
1194,LOKOTECH GROUP AS,7EW.F,7EW.F,None,STOCK,,FRA,FRA,Norway,https://finance.yahoo.com/quote/7EW.F
1195,CrossChem,CRSTCHM.BO,CRSTCHM.BO,None,STOCK,,BSE,BSE,None,https://finance.yahoo.com/quote/CRSTCHM.BO
1196,GEVELOT,8XD.SG,8XD.SG,None,STOCK,,STU,STU,None,https://finance.yahoo.com/quote/8XD.SG
1197,Orkela,ORLA,ORLA,None,STOCK,,ASE,ASE,Canada,https://finance.yahoo.com/quote/ORLA
1198,GREENVOLT ENERGIAS RENOVAVEIS S.A.,GGAL,GGAL,None,STOCK,,NCM,NCM,Argentina,https://finance.yahoo.com/quote/GGAL
1199,DESERT CONTROL AS,8KT.BE,8KT.BE,None,STOCK,,BER,BER,None,https://finance.yahoo.com/quote/8KT.BE
1200,Jervois Mining USA Limited,QM=F,QM=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/QM=F
1201,LEXIBOOK LINGUIST.,LXB.F,LXB.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/LXB.F
1202,EUROAPI SA,940.F,940.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/940.F
1203,NORDIC HALIBUT AS,NOHAL.OL,NOHAL.OL,None,STOCK,,OSL,OSL,Norway,https://finance.yahoo.com/quote/NOHAL.OL
1204,BOURSE DIRECT,BD6.SG,BD6.SG,None,STOCK,,STU,STU,France,https://finance.yahoo.com/quote/BD6.SG
1205,GIMV,0EKR.IL,0EKR.IL,None,STOCK,,IOB,IOB,Belgium,https://finance.yahoo.com/quote/0EKR.IL
1206,Marginalen Bank Bankaktiebolag,SXB=F,SXB=F,None,STOCK,,CME,CME,None,https://finance.yahoo.com/quote/SXB=F
1208,Urbo bankas,SXB=F,SXB=F,None,STOCK,,CME,CME,None,https://finance.yahoo.com/quote/SXB=F
1209,Nasdaq Tallinn,NQ=F,NQ=F,None,STOCK,,CME,CME,None,https://finance.yahoo.com/quote/NQ=F
1210,RATO kredito unija,EUS=F,EUS=F,None,STOCK,,CME,CME,None,https://finance.yahoo.com/quote/EUS=F
1211,Inbank,INBC,INBC,None,STOCK,,OQX,OQX,United States,https://finance.yahoo.com/quote/INBC
1212,Nasdaq Vilnius,NQ=F,NQ=F,None,STOCK,,CME,CME,None,https://finance.yahoo.com/quote/NQ=F
1213,Nasdaq Riga,NQ=F,NQ=F,None,STOCK,,CME,CME,None,https://finance.yahoo.com/quote/NQ=F
1214,Suomen Hypoteekkiyhdistys,PARKHOTELS.BO,PARKHOTELS.BO,None,STOCK,,BSE,BSE,India,https://finance.yahoo.com/quote/PARKHOTELS.BO
1215,Bercman Technologies,BERCM.RG,BERCM.RG,None,STOCK,,RIS,RIS,None,https://finance.yahoo.com/quote/BERCM.RG
1216,Rebellion Operations AB (publ),ABBV,ABBV,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/ABBV
1217,FLORENTAISE S.A.,ALFLO.PA,ALFLO.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ALFLO.PA
1219,Liven,001259.SZ,001259.SZ,None,STOCK,,SHZ,SHZ,China,https://finance.yahoo.com/quote/001259.SZ
1220,Harju Elekter Group,HAE1T.TL,HAE1T.TL,None,STOCK,,TAL,TAL,Estonia,https://finance.yahoo.com/quote/HAE1T.TL
1221,Stendörren Fastigheter AB,ABBV,ABBV,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/ABBV
1222,Brødrene A. & O. Johansen A/S,CL=F,CL=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/CL=F
1223,Det Østasiatiske Kompagni A/S,CL=F,CL=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/CL=F
1224,European Energy A/S,NTWOU,NTWOU,None,STOCK,,NGM,NGM,None,https://finance.yahoo.com/quote/NTWOU
1225,FRANCAISE ENERGIE,FDE.PA,FDE.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/FDE.PA
1227,IPSOS,IPS.PA,IPS.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/IPS.PA
1228,SAVENCIA S.A.,BGJ.F,BGJ.F,None,STOCK,,FRA,FRA,France,https://finance.yahoo.com/quote/BGJ.F
1229,RELX,RELX,RELX,None,STOCK,,NYQ,NYQ,United Kingdom,https://finance.yahoo.com/quote/RELX
1183,AVANCE GAS HOLDING,AGASO.OL,AGASO.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/AGASO.OL
1226,Höegh Autoliners ASA ,HAUTO.OL,HAUTO.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/HAUTO.OL/
1207,Tine SA,TINE33-PRO.OL,TINE33-PRO.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/TINE33-PRO.OL/
1230,Latvijas Jūras medicīnas centrs,MPW,MPW,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/MPW
1231,Avinor AS,ASN=F,ASN=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/ASN=F
1232,Ekornes QM Holding AS 23/26 FRN FLOOR C,CL=F,CL=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/CL=F
1233,BONYF,MLBON.PA,MLBON.PA,None,STOCK,,PAR,PAR,Belgium,https://finance.yahoo.com/quote/MLBON.PA
1234,Askim og Spydeberg Sparebank,OGE,OGE,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/OGE
1235,Rederiaktiebolaget 21/26 FRN EUR FLOOR C,CL=F,CL=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/CL=F
1236,SpareBank 1 Lom og Skjåk,SB=F,SB=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/SB=F
1237,Rogaland Sparebank Boligkredit,0P0001LLD4.IR,0P0001LLD4.IR,None,STOCK,,ISE,ISE,None,https://finance.yahoo.com/quote/0P0001LLD4.IR
1238,Harstad Kommune,0P0000HXBS.IR,0P0000HXBS.IR,None,STOCK,,FRA,FRA,None,https://finance.yahoo.com/quote/0P0000HXBS.IR
1239,Fibo Group AS 22/25 FRN C,CL=F,CL=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/CL=F
1240,SpareBank 1 Sogn og Fjordane,SB=F,SB=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/SB=F
1241,Eika Boligkreditt AS,EIKB84-PRO.OL,EIKB84-PRO.OL,None,STOCK,,OSL,OSL,None,https://finance.yahoo.com/quote/EIKB84-PRO.OL
1242,Tinn Sparebank,RIO,RIO,None,STOCK,,NYQ,NYQ,United Kingdom,https://finance.yahoo.com/quote/RIO
1243,KISTEFOS AS,KIST10-PRO.OL,KIST10-PRO.OL,None,STOCK,,OSL,OSL,None,https://finance.yahoo.com/quote/KIST10-PRO.OL
1244,SpareBank 1 Hallingdal Valdres,SB=F,SB=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/SB=F
1245,Aurskog-Høland kommune,0P0000HXBS.IR,0P0000HXBS.IR,None,STOCK,,FRA,FRA,None,https://finance.yahoo.com/quote/0P0000HXBS.IR
1246,Skue Sparebank,SKUE.OL,SKUE.OL,None,STOCK,,OSL,OSL,Norway,https://finance.yahoo.com/quote/SKUE.OL
1247,Indre Fosen Kommune,RTY=F,RTY=F,None,STOCK,,CME,CME,None,https://finance.yahoo.com/quote/RTY=F
1248,Vestland fylkeskommune,0273.KL,0273.KL,None,STOCK,,KLS,KLS,Malaysia,https://finance.yahoo.com/quote/0273.KL
1249,Odal Sparebank,0P0001LLD4.IR,0P0001LLD4.IR,None,STOCK,,ISE,ISE,None,https://finance.yahoo.com/quote/0P0001LLD4.IR
1250,Infront AS 21/26 FRN EUR FLOOR C,CL=F,CL=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/CL=F
1251,Møre og Romsdal Fylkeskommune,JPYMRU=X,JPYMRU=X,None,STOCK,,CCY,CCY,None,https://finance.yahoo.com/quote/JPYMRU=X
1252,OBOS Eiendom AS,ASN=F,ASN=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/ASN=F
1253,Melhus Sparebank,MELG.OL,MELG.OL,None,STOCK,,OSL,OSL,Norway,https://finance.yahoo.com/quote/MELG.OL
1254,Media Central Hold 23/27 FRN EUR FLOOR C,CL=F,CL=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/CL=F
1255,Sula Kommune,SB=F,SB=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/SB=F
1256,AIR LIQUIDE(L-),AIN.MX,AIN.MX,None,STOCK,,MEX,MEX,France,https://finance.yahoo.com/quote/AIN.MX
1257,Eidsiva Energi AS,ASN=F,ASN=F,None,STOCK,,NYB,NYB,None,https://finance.yahoo.com/quote/ASN=F
1258,Haugaland Kraft AS,HAKR04-PRO-ESG.OL,HAKR04-PRO-ESG.OL,None,STOCK,,OSL,OSL,None,https://finance.yahoo.com/quote/HAKR04-PRO-ESG.OL
1259,Investeringsforeningen Formuepleje,DKIEAUHU.CO,DKIEAUHU.CO,None,STOCK,,CPH,CPH,None,https://finance.yahoo.com/quote/DKIEAUHU.CO
1260,S.E.B.,SK.PA,SK.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/SK.PA
1261,BOLLORE SE,BOL.PA,BOL.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/BOL.PA
1262,LISI,0EKE.IL,0EKE.IL,None,STOCK,,IOB,IOB,France,https://finance.yahoo.com/quote/0EKE.IL
1263,ADP,ADP,ADP,None,STOCK,,NMS,NMS,United States,https://finance.yahoo.com/quote/ADP
1264,ODET(COMPAGNIE DE L-),ODET.PA,ODET.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ODET.PA
1265,EUTELSAT COMMUNIC.,EUTLF,EUTLF,None,STOCK,,PNK,PNK,None,https://finance.yahoo.com/quote/EUTLF
1266,EUROBIO-SCIENTIFIC,E8TN.BE,E8TN.BE,None,STOCK,,BER,BER,None,https://finance.yahoo.com/quote/E8TN.BE
1267,MARIE BRIZARD WINE AND SPIRITS,0DQP.L,0DQP.L,None,STOCK,,LSE,LSE,France,https://finance.yahoo.com/quote/0DQP.L
1268,Kährs BondCo AB (publ),ZB=F,ZB=F,None,STOCK,,CBT,CBT,None,https://finance.yahoo.com/quote/ZB=F
1269,FONCIERE LYONNAISE,0IXY.L,0IXY.L,None,STOCK,,LSE,LSE,France,https://finance.yahoo.com/quote/0IXY.L
1270,SIGNIFY NV,LIGHT.AS,LIGHT.AS,None,STOCK,,AMS,AMS,Netherlands,https://finance.yahoo.com/quote/LIGHT.AS
1271,WERELDHAVE Gewone aandelen,WHA.AS,WHA.AS,None,STOCK,,AMS,AMS,Netherlands,https://finance.yahoo.com/quote/WHA.AS
1272,Heimstaden Bostad AB,ABBV,ABBV,None,STOCK,,NYQ,NYQ,United States,https://finance.yahoo.com/quote/ABBV
1273,Posten Bring AS,BRLNGN=X,BRLNGN=X,None,STOCK,,CCY,CCY,None,https://finance.yahoo.com/quote/BRLNGN=X
1274,AB Stena Metall Finans,BZ=F,BZ=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/BZ=F
1275,PUBLIC PROPERTY INVEST ASA,PUBLI.OL,PUBLI.OL,None,STOCK,,OSL,OSL,Norway,https://finance.yahoo.com/quote/PUBLI.OL
1276,Grue Sparebank,GGAL,GGAL,None,STOCK,,NCM,NCM,Argentina,https://finance.yahoo.com/quote/GGAL
1277,Øygarden kommune,0P0000HXBS.IR,0P0000HXBS.IR,None,STOCK,,FRA,FRA,None,https://finance.yahoo.com/quote/0P0000HXBS.IR
1278,ACL Holdings Limited,NTWOU,NTWOU,None,STOCK,,NGM,NGM,None,https://finance.yahoo.com/quote/NTWOU
1279,AWILCO DRILLING PLC,0AI1.F,0AI1.F,None,STOCK,,FRA,FRA,United Kingdom,https://finance.yahoo.com/quote/0AI1.F
1280,Orkla Sparebank,ORLA,ORLA,None,STOCK,,ASE,ASE,Canada,https://finance.yahoo.com/quote/ORLA
1281,Stavanger Kommune,0P0000HXBS.IR,0P0000HXBS.IR,None,STOCK,,FRA,FRA,None,https://finance.yahoo.com/quote/0P0000HXBS.IR
1282,Kongsberg Kommune,0P0000HXBS.IR,0P0000HXBS.IR,None,STOCK,,FRA,FRA,None,https://finance.yahoo.com/quote/0P0000HXBS.IR
1283,Santander Consumer Bank AS,SANC40-PRO.OL,SANC40-PRO.OL,None,STOCK,,OSL,OSL,None,https://finance.yahoo.com/quote/SANC40-PRO.OL
1284,Hegra Sparebank,0P0001LLD4.IR,0P0001LLD4.IR,None,STOCK,,ISE,ISE,None,https://finance.yahoo.com/quote/0P0001LLD4.IR
1285,BEWI Inv AS 22/PERP FRN FLOOR STEP C SUB,CL=F,CL=F,None,STOCK,,NYM,NYM,None,https://finance.yahoo.com/quote/CL=F
1286,Askøy Kommune,0P0000HXBS.IR,0P0000HXBS.IR,None,STOCK,,FRA,FRA,None,https://finance.yahoo.com/quote/0P0000HXBS.IR
1287,Trigon Property Development,UG4.SG,UG4.SG,None,STOCK,,STU,STU,Estonia,https://finance.yahoo.com/quote/UG4.SG
1288,BOURRELIER GROUP,ALBOU.PA,ALBOU.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ALBOU.PA
1289,CRCAM SUD R.A.CCI,CRSU.PA,CRSU.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/CRSU.PA
1290,CRCAM NORD CCI,CNDF.PA,CNDF.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/CNDF.PA
1291,LAURENT-PERRIER,0MV6.L,0MV6.L,None,STOCK,,LSE,LSE,France,https://finance.yahoo.com/quote/0MV6.L
1292,STREAMWIDE,07R.MU,07R.MU,None,STOCK,,MUN,MUN,None,https://finance.yahoo.com/quote/07R.MU
1293,UNION TECH.INFOR.,FPG.PA,FPG.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/FPG.PA
1294,VERALLIA,VRLA.PA,VRLA.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/VRLA.PA
1295,LAGARDERE SA,MMB.PA,MMB.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/MMB.PA
1296,TXCOM,ALTXC.PA,ALTXC.PA,None,STOCK,,PAR,PAR,France,https://finance.yahoo.com/quote/ALTXC.PA
